"player_uid";"period";"treatment";"group";"receiver_uid";"sender_uid";"sent";"received";"sent_back";"returned";"period_payoff";"cumulative_payoff"
19;15;2;4;24;21;9;27;14;10;24;317
19;16;2;4;22;20;4;30;13;1;24;341
19;17;2;4;20;21;9;24;12;15;28;369
19;18;2;4;24;24;10;30;15;15;30;399
19;19;2;4;22;21;1;30;14;0;25;424
19;20;2;4;23;22;0;6;0;0;16;440
19;21;2;4;23;24;2;30;15;2;25;465
19;22;2;4;21;20;10;30;15;15;30;495
19;23;2;4;22;22;2;6;1;1;14;509
19;24;2;4;22;24;1;30;15;0;24;533
19;25;2;4;23;22;1;9;0;1;19;552
19;26;2;4;21;23;10;21;10;13;24;576
19;27;2;4;20;20;10;30;15;13;28;604
19;28;2;4;21;22;8;3;0;11;16;620
19;29;2;4;21;24;10;30;13;0;17;637
19;30;2;4;21;24;5;30;0;0;35;672
20;1;2;4;22;24;6;30;15;2;21;21
20;2;2;4;22;19;2;15;7;1;17;38
20;3;2;4;23;19;8;21;8;1;16;54
20;4;2;4;23;23;2;3;0;2;13;67
20;5;2;4;19;19;10;15;8;14;21;88
20;6;2;4;19;22;8;6;3;12;17;105
20;7;2;4;24;24;9;30;18;10;23;128
20;8;2;4;23;19;10;24;12;0;12;140
20;9;2;4;21;21;8;21;11;14;26;166
20;10;2;4;19;24;10;30;12;15;33;199
20;11;2;4;21;23;8;0;0;11;13;212
20;12;2;4;24;21;10;27;13;15;29;241
20;13;2;4;24;23;10;0;0;15;15;256
20;14;2;4;19;21;9;24;11;14;28;284
20;15;2;4;22;24;5;30;30;1;6;290
20;16;2;4;19;24;10;30;15;13;28;318
20;17;2;4;23;19;0;27;15;0;22;340
20;18;2;4;22;23;8;15;1;1;17;357
20;19;2;4;24;24;10;30;18;20;32;389
20;20;2;4;24;23;10;6;0;15;21;410
20;21;2;4;24;22;10;6;0;15;21;431
20;22;2;4;19;24;10;30;19;15;26;457
20;23;2;4;21;24;10;30;15;16;31;488
20;24;2;4;21;23;10;9;1;15;23;511
20;25;2;4;21;21;10;30;15;14;29;540
20;26;2;4;23;24;3;30;16;3;24;564
20;27;2;4;19;19;10;30;13;15;32;596
20;28;2;4;24;23;10;9;1;15;23;619
20;29;2;4;22;22;2;6;1;0;13;632
20;30;2;4;23;22;0;3;0;0;13;645
21;1;2;4;23;23;6;0;0;1;5;5
21;2;2;4;19;22;5;6;2;8;17;22
21;3;2;4;19;22;7;6;1;11;19;41
21;4;2;4;24;19;5;18;10;5;18;59
21;5;2;4;24;22;6;6;1;10;19;78
21;6;2;4;23;24;3;30;13;0;24;102
21;7;2;4;23;23;0;6;1;0;15;117
21;8;2;4;19;22;5;6;2;8;17;134
21;9;2;4;20;20;7;24;14;11;24;158
21;10;2;4;22;19;3;21;10;1;19;177
21;11;2;4;22;20;1;24;11;1;23;200
21;12;2;4;20;22;9;6;1;13;19;219
21;13;2;4;19;22;8;6;2;11;17;236
21;14;2;4;20;23;8;9;2;11;20;256
21;15;2;4;19;23;9;15;7;14;23;279
21;16;2;4;23;22;4;6;1;4;15;294
21;17;2;4;19;22;8;3;1;12;16;310
21;18;2;4;23;22;2;6;1;1;14;324
21;19;2;4;19;23;10;12;6;14;20;344
21;20;2;4;22;24;3;30;16;1;22;366
21;21;2;4;22;23;2;12;4;1;17;383
21;22;2;4;23;19;3;30;15;3;25;408
21;23;2;4;23;20;3;30;16;1;22;430
21;24;2;4;24;20;10;30;15;10;25;455
21;25;2;4;20;20;10;30;14;15;31;486
21;26;2;4;22;19;2;30;13;0;25;511
21;27;2;4;23;23;2;21;2;2;29;540
21;28;2;4;22;19;2;24;11;1;22;562
21;29;2;4;23;19;1;30;0;0;39;601
21;30;2;4;24;19;6;15;0;0;19;620
22;1;2;4;19;20;2;18;2;3;27;27
22;2;2;4;21;20;2;6;1;2;15;42
22;3;2;4;21;24;2;30;1;1;38;80
22;4;2;4;19;24;2;15;1;2;24;104
22;5;2;4;21;23;2;0;0;1;9;113
22;6;2;4;20;23;2;3;0;3;14;127
22;7;2;4;19;19;2;6;1;2;15;142
22;8;2;4;21;24;2;30;1;2;39;181
22;9;2;4;24;24;2;0;0;3;11;192
22;10;2;4;23;21;2;9;1;2;18;210
22;11;2;4;24;21;0;3;1;0;12;222
22;12;2;4;21;23;2;6;1;1;14;236
22;13;2;4;21;24;2;6;0;2;16;252
22;14;2;4;23;24;2;15;0;2;25;277
22;15;2;4;23;20;2;15;1;4;26;303
22;16;2;4;21;19;2;12;1;1;20;323
22;17;2;4;21;24;1;0;0;1;10;333
22;18;2;4;21;20;2;24;1;1;32;365
22;19;2;4;23;19;2;3;0;2;13;378
22;20;2;4;19;21;2;9;1;0;16;394
22;21;2;4;20;21;2;6;1;0;13;407
22;22;2;4;24;23;1;12;1;0;20;427
22;23;2;4;19;19;2;6;1;1;14;441
22;24;2;4;23;19;1;3;0;1;13;454
22;25;2;4;19;24;3;6;1;0;12;466
22;26;2;4;24;21;1;6;0;1;16;482
22;27;2;4;24;24;1;30;0;0;39;521
22;28;2;4;19;21;1;6;1;0;14;535
22;29;2;4;20;20;2;6;0;1;15;550
22;30;2;4;20;23;1;6;0;0;15;565
23;1;2;4;21;21;0;18;1;0;27;27
23;2;2;4;24;24;0;30;1;0;39;66
23;3;2;4;24;20;0;24;1;0;33;99
23;4;2;4;20;20;1;6;2;0;13;112
23;5;2;4;22;24;0;0;0;0;10;122
23;6;2;4;22;21;1;9;0;0;18;140
23;7;2;4;21;21;2;0;0;1;9;149
23;8;2;4;24;20;0;30;0;0;40;189
23;9;2;4;19;19;0;18;2;0;26;215
23;10;2;4;24;22;0;6;2;0;14;229
23;11;2;4;20;19;0;0;0;0;10;239
23;12;2;4;22;19;2;12;0;1;21;260
23;13;2;4;20;19;0;0;0;0;10;270
23;14;2;4;21;22;3;6;2;2;13;283
23;15;2;4;21;22;5;6;4;7;14;297
23;16;2;4;24;21;5;12;4;5;18;315
23;17;2;4;24;20;5;0;0;5;10;325
23;18;2;4;20;21;5;6;1;1;11;336
23;19;2;4;21;22;4;6;2;6;16;352
23;20;2;4;20;19;2;0;0;0;8;360
23;21;2;4;21;19;4;6;2;4;14;374
23;22;2;4;22;21;4;9;3;1;13;387
23;23;2;4;24;21;2;9;1;1;17;404
23;24;2;4;20;22;3;3;1;1;10;414
23;25;2;4;24;19;5;3;1;5;12;426
23;26;2;4;19;20;7;9;3;10;19;445
23;27;2;4;21;21;7;6;2;2;9;454
23;28;2;4;20;24;3;0;0;1;8;462
23;29;2;4;24;21;2;3;0;0;11;473
23;30;2;4;22;20;2;0;0;0;8;481
24;1;2;4;20;19;10;18;9;15;24;24
24;2;2;4;23;23;10;0;0;1;1;25
24;3;2;4;22;23;10;0;0;1;1;26
24;4;2;4;22;21;5;15;5;1;16;42
24;5;2;4;23;21;0;18;10;0;18;60
24;6;2;4;21;19;10;21;8;13;26;86
24;7;2;4;20;20;10;27;10;18;35;121
24;8;2;4;22;23;10;0;0;1;1;122
24;9;2;4;22;22;0;6;3;0;13;135
24;10;2;4;20;23;10;0;0;12;12;147
24;11;2;4;19;22;10;0;0;13;13;160
24;12;2;4;19;20;10;30;15;15;30;190
24;13;2;4;22;20;2;30;15;0;23;213
24;14;2;4;22;19;5;30;15;0;20;233
24;15;2;4;20;19;10;27;10;30;47;280
24;16;2;4;20;23;10;15;5;15;25;305
24;17;2;4;22;23;0;15;5;0;20;325
24;18;2;4;19;19;10;30;15;15;30;355
24;19;2;4;20;20;10;30;20;18;28;383
24;20;2;4;21;20;10;30;15;16;31;414
24;21;2;4;19;20;10;30;15;15;30;444
24;22;2;4;20;22;10;3;0;19;22;466
24;23;2;4;20;23;10;6;1;15;20;486
24;24;2;4;19;21;10;30;10;15;35;521
24;25;2;4;22;23;2;15;5;1;19;540
24;26;2;4;20;22;10;3;1;16;18;558
24;27;2;4;22;22;10;3;0;0;3;561
24;28;2;4;23;20;0;30;15;0;25;586
24;29;2;4;19;23;10;6;0;13;19;605
24;30;2;4;19;21;10;18;0;0;18;623
25;1;2;5;30;26;6;12;3;5;18;18
25;2;2;5;30;30;7;15;4;6;20;38
25;3;2;5;30;27;8;15;6;9;20;58
25;4;2;5;26;27;8;15;4;9;22;80
25;5;2;5;27;30;5;30;12;3;26;106
25;6;2;5;26;28;6;12;5;7;18;124
25;7;2;5;27;29;8;9;4;4;11;135
25;8;2;5;27;26;4;24;10;2;22;157
25;9;2;5;26;28;8;9;4;10;17;174
25;10;2;5;27;28;8;15;7;4;14;188
25;11;2;5;29;26;6;27;11;1;21;209
25;12;2;5;26;27;9;18;8;13;24;233
25;13;2;5;30;28;10;12;6;11;17;250
25;14;2;5;30;26;10;30;14;11;27;277
25;15;2;5;30;30;10;30;14;12;28;305
25;16;2;5;29;27;7;18;8;3;16;321
25;17;2;5;28;29;7;6;1;7;15;336
25;18;2;5;26;30;10;27;11;13;29;365
25;19;2;5;27;28;9;18;8;5;16;381
25;20;2;5;26;29;10;9;4;13;18;399
25;21;2;5;28;29;8;12;6;9;17;416
25;22;2;5;28;30;10;30;15;9;24;440
25;23;2;5;30;29;10;6;3;14;17;457
25;24;2;5;29;30;5;30;15;0;20;477
25;25;2;5;26;28;10;24;10;12;26;503
25;26;2;5;28;30;10;30;15;10;25;528
25;27;2;5;27;26;10;30;13;7;24;552
25;28;2;5;30;27;10;24;9;14;29;581
25;29;2;5;28;26;10;30;13;9;26;607
25;30;2;5;29;27;5;18;1;0;22;629
26;1;2;5;25;30;4;6;3;3;12;12
26;2;2;5;28;27;6;12;5;12;23;35
26;3;2;5;29;28;5;12;4;1;14;49
26;4;2;5;27;25;8;24;9;4;21;70
26;5;2;5;29;28;6;21;8;2;19;89
26;6;2;5;30;25;9;18;7;7;19;108
26;7;2;5;30;28;2;18;7;2;21;129
26;8;2;5;25;30;8;24;10;10;26;155
26;9;2;5;30;25;10;24;10;11;25;180
26;10;2;5;29;29;0;9;1;0;18;198
26;11;2;5;25;29;9;0;0;11;12;210
26;12;2;5;28;25;6;27;13;5;23;233
26;13;2;5;29;30;0;30;13;0;27;260
26;14;2;5;25;27;10;15;7;14;22;282
26;15;2;5;28;28;5;18;8;4;19;301
26;16;2;5;27;29;5;9;2;3;15;316
26;17;2;5;27;28;2;15;9;0;14;330
26;18;2;5;28;25;5;30;13;5;27;357
26;19;2;5;30;27;10;18;5;10;23;380
26;20;2;5;27;25;4;30;13;2;25;405
26;21;2;5;27;27;6;18;4;5;23;428
26;22;2;5;27;29;3;0;0;2;9;437
26;23;2;5;29;27;0;15;5;0;20;457
26;24;2;5;28;28;5;21;6;4;24;481
26;25;2;5;30;25;10;30;12;11;29;510
26;26;2;5;27;28;7;15;4;4;18;528
26;27;2;5;25;30;10;30;12;13;31;559
26;28;2;5;27;28;0;15;5;0;20;579
26;29;2;5;25;30;10;24;3;13;34;613
26;30;2;5;28;29;10;0;0;8;8;621
27;1;2;5;28;29;4;9;0;8;23;23
27;2;2;5;26;29;4;6;1;5;16;39
27;3;2;5;25;30;5;21;5;6;27;66
27;4;2;5;25;26;5;24;4;4;29;95
27;5;2;5;28;25;4;15;3;6;24;119
27;6;2;5;29;29;3;9;2;0;14;133
27;7;2;5;28;25;4;24;4;5;31;164
27;8;2;5;30;25;4;12;2;5;21;185
27;9;2;5;28;29;4;6;0;4;16;201
27;10;2;5;30;25;5;24;4;6;31;232
27;11;2;5;28;30;4;21;4;5;28;260
27;12;2;5;25;29;6;6;0;8;18;278
27;13;2;5;28;29;4;0;0;4;10;288
27;14;2;5;26;28;5;15;4;7;23;311
27;15;2;5;29;29;0;0;0;0;10;321
27;16;2;5;25;26;6;15;3;8;24;345
27;17;2;5;30;26;6;6;0;5;15;360
27;18;2;5;30;29;5;0;0;5;10;370
27;19;2;5;26;25;6;27;5;5;31;401
27;20;2;5;29;26;0;12;2;0;20;421
27;21;2;5;26;26;6;18;5;4;21;442
27;22;2;5;30;26;5;9;2;5;17;459
27;23;2;5;26;28;5;21;4;5;27;486
27;24;2;5;30;29;4;0;0;4;10;496
27;25;2;5;28;29;6;3;0;5;12;508
27;26;2;5;29;26;0;21;4;0;27;535
27;27;2;5;28;25;6;30;7;6;33;568
27;28;2;5;25;26;8;0;0;9;11;579
27;29;2;5;30;29;4;0;0;4;10;589
27;30;2;5;25;30;6;12;0;1;17;606
28;1;2;5;29;27;3;12;8;1;12;12
28;2;2;5;29;26;2;18;12;0;14;26
28;3;2;5;26;29;4;3;0;4;13;39
28;4;2;5;30;29;4;6;1;5;16;55
28;5;2;5;26;27;7;12;6;8;17;72
28;6;2;5;25;30;4;27;13;5;25;97
28;7;2;5;26;27;6;12;5;7;18;115
28;8;2;5;29;29;2;12;3;0;17;132
28;9;2;5;25;27;3;12;4;4;19;151
28;10;2;5;25;30;5;24;9;7;27;178
28;11;2;5;30;27;8;12;5;9;18;196
28;12;2;5;30;26;6;18;5;5;22;218
28;13;2;5;25;27;4;12;4;6;20;238
28;14;2;5;27;29;5;6;1;4;14;252
28;15;2;5;26;26;6;15;4;8;23;275
28;16;2;5;30;30;7;24;9;6;24;299
28;17;2;5;26;25;5;21;7;9;28;327
28;18;2;5;29;26;2;15;5;0;18;345
28;19;2;5;25;29;6;0;0;8;12;357
28;20;2;5;30;30;6;15;4;5;20;377
28;21;2;5;30;25;6;24;9;6;25;402
28;22;2;5;29;25;0;30;9;0;31;433
28;23;2;5;27;30;7;15;4;4;18;451
28;24;2;5;26;26;7;15;4;6;20;471
28;25;2;5;25;27;8;18;5;10;25;496
28;26;2;5;26;25;5;30;10;4;29;525
28;27;2;5;29;27;0;18;6;0;22;547
28;28;2;5;26;29;5;3;0;5;13;560
28;29;2;5;29;25;0;30;9;0;31;591
28;30;2;5;30;26;2;30;8;4;34;625
29;1;2;5;27;28;3;9;1;0;15;15
29;2;2;5;27;28;2;6;0;1;15;30
29;3;2;5;28;26;1;15;1;0;23;53
29;4;2;5;28;30;2;12;0;1;21;74
29;5;2;5;30;26;3;18;2;0;23;97
29;6;2;5;27;27;3;9;0;2;18;115
29;7;2;5;25;30;3;15;1;4;25;140
29;8;2;5;28;28;4;6;0;3;15;155
29;9;2;5;27;30;2;0;0;0;8;163
29;10;2;5;26;26;3;0;0;1;8;171
29;11;2;5;26;25;0;18;1;0;27;198
29;12;2;5;27;30;2;6;0;0;14;212
29;13;2;5;27;26;0;0;0;0;10;222
29;14;2;5;28;30;2;0;0;1;9;231
29;15;2;5;27;27;0;0;0;0;10;241
29;16;2;5;26;25;3;21;3;2;27;268
29;17;2;5;25;30;2;0;0;1;9;277
29;18;2;5;27;28;0;6;0;0;16;293
29;19;2;5;28;30;0;0;0;0;10;303
29;20;2;5;25;27;3;0;0;4;11;314
29;21;2;5;25;30;4;0;0;6;12;326
29;22;2;5;26;28;0;0;0;0;10;336
29;23;2;5;25;26;2;0;0;3;11;347
29;24;2;5;27;25;0;15;0;0;25;372
29;25;2;5;27;30;1;0;0;0;9;381
29;26;2;5;30;27;0;0;0;0;10;391
29;27;2;5;30;28;0;0;0;0;10;401
29;28;2;5;28;30;1;0;0;0;9;410
29;29;2;5;27;28;0;0;0;0;10;420
29;30;2;5;26;25;0;15;0;0;25;445
30;1;2;5;26;25;2;18;5;3;24;24
30;2;2;5;25;25;5;21;6;4;24;48
30;3;2;5;27;25;7;24;9;5;23;71
30;4;2;5;29;28;4;12;5;0;13;84
30;5;2;5;25;29;10;9;0;12;21;105
30;6;2;5;28;26;9;27;7;13;34;139
30;7;2;5;29;26;5;6;2;1;10;149
30;8;2;5;26;27;8;12;5;10;19;168
30;9;2;5;29;26;0;30;11;0;29;197
30;10;2;5;28;27;8;15;6;9;20;217
30;11;2;5;27;28;7;24;9;4;22;239
30;12;2;5;29;28;2;18;5;0;21;260
30;13;2;5;26;25;10;30;11;13;32;292
30;14;2;5;29;25;0;30;11;0;29;321
30;15;2;5;25;25;10;30;12;14;32;353
30;16;2;5;28;28;8;21;6;9;26;379
30;17;2;5;29;27;0;18;5;0;23;402
30;18;2;5;25;27;9;15;5;11;22;424
30;19;2;5;29;26;0;30;10;0;30;454
30;20;2;5;28;28;5;18;5;4;22;476
30;21;2;5;29;28;0;18;6;0;22;498
30;22;2;5;25;27;10;15;5;15;25;523
30;23;2;5;28;25;5;30;14;4;25;548
30;24;2;5;25;27;10;12;4;15;23;571
30;25;2;5;29;26;0;30;11;0;29;600
30;26;2;5;25;29;10;0;0;15;15;615
30;27;2;5;26;29;10;0;0;12;12;627
30;28;2;5;29;25;0;30;14;0;26;653
30;29;2;5;26;27;8;12;4;3;13;666
30;30;2;5;27;28;4;6;4;0;8;674
31;1;2;6;33;34;4;9;3;5;17;17
31;2;2;6;33;34;5;3;0;8;16;33
31;3;2;6;34;32;4;12;4;4;18;51
31;4;2;6;33;33;4;12;4;4;18;69
31;5;2;6;32;36;5;24;10;8;27;96
31;6;2;6;34;36;5;30;14;5;26;122
31;7;2;6;33;33;5;9;2;5;17;139
31;8;2;6;33;34;5;6;2;5;14;153
31;9;2;6;33;35;4;0;0;0;6;159
31;10;2;6;35;32;1;9;3;0;15;174
31;11;2;6;33;33;4;15;5;1;17;191
31;12;2;6;36;32;6;12;3;6;19;210
31;13;2;6;35;34;0;18;6;0;22;232
31;14;2;6;33;36;3;24;10;0;21;253
31;15;2;6;33;36;0;30;14;0;26;279
31;16;2;6;36;35;9;6;0;13;20;299
31;17;2;6;35;34;2;18;7;0;19;318
31;18;2;6;35;36;0;30;15;0;25;343
31;19;2;6;33;32;0;9;0;0;19;362
31;20;2;6;34;32;6;3;0;5;12;374
31;21;2;6;32;35;0;3;0;0;13;387
31;22;2;6;33;36;0;30;15;0;25;412
31;23;2;6;32;34;3;12;4;0;15;427
31;24;2;6;35;33;0;0;0;0;10;437
31;25;2;6;34;33;4;0;0;2;8;445
31;26;2;6;33;34;0;6;0;0;16;461
31;27;2;6;34;32;0;0;0;0;10;471
31;28;2;6;34;35;0;3;0;0;13;484
31;29;2;6;34;33;0;0;0;0;10;494
31;30;2;6;36;34;0;0;0;0;10;504
32;1;2;6;36;33;3;12;8;2;13;13
32;2;2;6;34;35;3;6;3;1;11;24
32;3;2;6;31;35;4;6;2;4;14;38
32;4;2;6;34;35;2;3;1;1;11;49
32;5;2;6;36;31;2;15;8;1;16;65
32;6;2;6;35;34;1;9;2;0;16;81
32;7;2;6;34;34;1;6;0;0;15;96
32;8;2;6;34;33;2;12;5;1;16;112
32;9;2;6;35;34;2;6;2;0;12;124
32;10;2;6;31;33;3;18;5;3;23;147
32;11;2;6;36;34;3;15;5;2;19;166
32;12;2;6;31;35;4;3;0;3;12;178
32;13;2;6;34;35;2;6;2;1;13;191
32;14;2;6;34;35;2;3;1;0;10;201
32;15;2;6;34;34;2;12;3;2;19;220
32;16;2;6;34;33;3;12;4;2;17;237
32;17;2;6;34;33;2;15;4;0;19;256
32;18;2;6;34;33;1;0;0;0;9;265
32;19;2;6;31;33;3;18;2;0;23;288
32;20;2;6;31;33;1;0;0;0;9;297
32;21;2;6;33;31;0;0;0;0;10;307
32;22;2;6;35;33;0;3;0;0;13;320
32;23;2;6;34;31;1;9;0;0;18;338
32;24;2;6;34;36;0;9;0;0;19;357
32;25;2;6;35;34;0;0;0;0;10;367
32;26;2;6;36;33;0;15;0;0;25;392
32;27;2;6;31;34;0;0;0;0;10;402
32;28;2;6;36;33;0;0;0;0;10;412
32;29;2;6;35;35;0;0;0;0;10;422
32;30;2;6;33;35;0;0;0;0;10;432
33;1;2;6;32;31;4;12;5;8;21;21
33;2;2;6;36;31;6;15;8;9;20;41
33;3;2;6;36;34;5;6;1;6;16;57
33;4;2;6;31;31;4;12;4;4;18;75
33;5;2;6;35;34;7;12;4;0;11;86
33;6;2;6;36;35;3;6;0;1;14;100
33;7;2;6;31;31;3;15;5;2;19;119
33;8;2;6;32;31;4;15;5;5;21;140
33;9;2;6;36;31;5;12;0;7;24;164
33;10;2;6;32;35;6;3;0;5;12;176
33;11;2;6;31;31;5;12;1;5;21;197
33;12;2;6;35;34;4;15;5;0;16;213
33;13;2;6;36;36;5;27;0;5;37;250
33;14;2;6;35;31;2;9;0;0;17;267
33;15;2;6;35;31;8;0;0;0;2;269
33;16;2;6;32;34;4;15;1;4;24;293
33;17;2;6;32;36;5;15;5;4;19;312
33;18;2;6;32;34;0;9;0;0;19;331
33;19;2;6;32;31;6;0;0;2;6;337
33;20;2;6;32;36;0;21;0;0;31;368
33;21;2;6;35;32;0;0;0;0;10;378
33;22;2;6;32;31;1;0;0;0;9;387
33;23;2;6;36;35;5;0;0;0;5;392
33;24;2;6;31;34;0;24;0;0;34;426
33;25;2;6;31;36;0;12;4;0;18;444
33;26;2;6;32;31;5;0;0;0;5;449
33;27;2;6;36;35;4;0;0;0;6;455
33;28;2;6;32;34;0;0;0;0;10;465
33;29;2;6;31;36;0;3;0;0;13;478
33;30;2;6;35;32;0;0;0;0;10;488
34;1;2;6;31;35;3;6;2;3;14;14
34;2;2;6;31;32;1;9;1;0;17;31
34;3;2;6;33;31;2;12;4;1;17;48
34;4;2;6;36;32;6;6;1;9;18;66
34;5;2;6;33;35;4;3;0;4;13;79
34;6;2;6;32;31;3;15;5;2;19;98
34;7;2;6;32;32;2;3;0;0;11;109
34;8;2;6;31;32;2;6;1;2;15;124
34;9;2;6;32;36;2;24;8;2;26;150
34;10;2;6;36;36;7;30;9;10;34;184
34;11;2;6;32;35;5;6;1;5;15;199
34;12;2;6;33;36;5;24;8;5;26;225
34;13;2;6;31;32;6;6;1;6;15;240
34;14;2;6;36;32;7;6;0;10;19;259
34;15;2;6;32;32;4;6;2;3;13;272
34;16;2;6;33;32;5;9;2;1;13;285
34;17;2;6;31;32;6;6;0;7;17;302
34;18;2;6;33;32;3;3;0;0;10;312
34;19;2;6;35;36;3;15;4;0;18;330
34;20;2;6;35;31;0;18;5;0;23;353
34;21;2;6;36;36;8;18;5;10;25;378
34;22;2;6;36;35;5;9;1;6;19;397
34;23;2;6;31;32;4;3;0;4;13;410
34;24;2;6;33;32;8;0;0;0;2;412
34;25;2;6;32;31;0;12;2;0;20;432
34;26;2;6;31;35;2;0;0;0;8;440
34;27;2;6;32;31;0;0;0;0;10;450
34;28;2;6;33;31;0;0;0;0;10;460
34;29;2;6;36;31;5;0;0;0;5;465
34;30;2;6;31;36;0;0;0;0;10;475
35;1;2;6;34;36;2;24;5;2;29;29
35;2;2;6;32;36;2;21;2;3;30;59
35;3;2;6;32;36;2;6;0;2;16;75
35;4;2;6;32;36;1;21;1;1;30;105
35;5;2;6;34;33;1;21;0;0;30;135
35;6;2;6;33;32;2;3;0;0;11;146
35;7;2;6;36;36;3;30;0;4;41;187
35;8;2;6;36;36;2;0;0;0;8;195
35;9;2;6;31;32;0;6;0;0;16;211
35;10;2;6;33;31;1;3;0;0;12;223
35;11;2;6;34;36;2;0;0;1;9;232
35;12;2;6;32;33;1;12;0;0;21;253
35;13;2;6;32;31;2;0;0;2;10;263
35;14;2;6;32;33;1;6;0;1;16;279
35;15;2;6;36;33;2;24;0;0;32;311
35;16;2;6;31;36;2;0;0;0;8;319
35;17;2;6;36;31;1;6;0;1;16;335
35;18;2;6;36;31;2;0;0;2;10;345
35;19;2;6;36;34;0;9;0;0;19;364
35;20;2;6;36;34;0;0;0;0;10;374
35;21;2;6;31;33;1;0;0;0;9;383
35;22;2;6;34;32;3;0;0;1;8;391
35;23;2;6;33;36;0;0;0;0;10;401
35;24;2;6;36;31;0;0;0;0;10;411
35;25;2;6;36;32;1;0;0;0;9;420
35;26;2;6;34;36;0;0;0;0;10;430
35;27;2;6;33;36;0;0;0;0;10;440
35;28;2;6;31;36;1;0;0;0;9;449
35;29;2;6;32;32;0;0;0;0;10;459
35;30;2;6;32;33;0;0;0;0;10;469
36;1;2;6;35;32;8;9;2;5;14;14
36;2;2;6;35;33;7;18;9;2;14;28
36;3;2;6;35;33;2;15;6;0;17;45
36;4;2;6;35;34;7;18;9;1;13;58
36;5;2;6;31;32;8;6;1;10;17;75
36;6;2;6;31;33;10;9;1;14;22;97
36;7;2;6;35;35;10;9;4;0;5;102
36;8;2;6;35;35;0;6;0;0;16;118
36;9;2;6;34;33;8;15;7;8;18;136
36;10;2;6;34;34;10;21;10;9;20;156
36;11;2;6;35;32;0;9;2;0;17;173
36;12;2;6;34;31;8;18;6;8;22;195
36;13;2;6;33;33;9;15;5;0;11;206
36;14;2;6;31;34;8;21;10;10;23;229
36;15;2;6;31;35;10;6;0;14;20;249
36;16;2;6;35;31;0;27;13;0;24;273
36;17;2;6;33;35;5;3;1;5;12;285
36;18;2;6;31;35;10;6;2;15;19;304
36;19;2;6;34;35;5;0;0;4;9;313
36;20;2;6;33;35;7;0;0;0;3;316
36;21;2;6;34;34;6;24;10;5;23;339
36;22;2;6;31;34;10;15;6;15;24;363
36;23;2;6;35;33;0;15;0;0;25;388
36;24;2;6;32;35;3;0;0;0;7;395
36;25;2;6;33;35;4;3;0;4;13;408
36;26;2;6;35;32;0;0;0;0;10;418
36;27;2;6;35;33;0;12;0;0;22;440
36;28;2;6;35;32;0;0;0;0;10;450
36;29;2;6;33;34;1;15;0;0;24;474
36;30;2;6;34;31;0;0;0;0;10;484

